Name: MX-QAR-VMDmLNmBOOSTVMAT, Length unit: mm,  Dose unit: mGy
-49.5,1602.391462,1921.11059699999,2069.1320055,2151.53356249999,2250.08123199999,2293.93714899999,2312.4821125,2353.71364549999,2396.636676,2396.65717899999,2369.1524045,2204.7798535,2061.12558399999,1802.35722099999,1545.1163315,1375.177216,1249.350305,1056.4888355,651.124022499998,418.866038499999,347.310568499999,310.138629500002,281.495938500003,257.558686000002,240.951255999998,224.231059500002,208.915318499998,195.639626000001,180.867214500001,173.588649500001,167.858060999999,162.455520499999
-41.9,1667.17069049999,2001.9231715,2233.781347,2359.9260545,2437.77594549999,2502.18612,2467.105487,2565.5711445,2648.94659399999,2615.18840449999,2471.62639849999,2274.336281,2141.21030199999,1885.83518549999,1615.9131905,1421.5037445,1278.7003495,1130.7507015,762.598833499998,460.1795835,366.214334499999,329.401198000002,297.406266500003,272.085061500002,253.222301499998,235.046392,216.644949499999,204.004850000002,187.889492000001,180.508412000002,172.173942499999,163.5421795
-34.3,1542.379181,1934.9808765,2248.7382855,2401.49588699999,2405.78101399999,2494.271962,2582.7731615,2601.379634,2627.1826595,2635.435117,2529.209074,2282.96804399999,2133.93173699999,1884.98431099999,1637.226059,1432.401089,1304.708405,1189.543054,887.933672499998,531.796562499999,392.181384,334.260409,290.886312500002,262.6536815,237.906560500002,223.585215000001,206.803509500001,193.476559500001,180.877465999999,170.461942000001,160.251447999999,153.218919
-26.7,1494.484173,1913.80127749999,2222.48419399999,2412.65977049999,2460.82131749999,2527.3125465,2599.7496455,2596.8587225,2626.99813249999,2600.19046,2540.69075399999,2307.03856599999,2168.74583099999,1957.29839199999,1741.58632899999,1525.874266,1380.631014,1266.7471005,1029.49663600001,654.947831999999,417.594852499999,338.248242499999,291.532157000002,262.612675500001,240.571950499999,223.369933500003,207.510863000001,192.830715000002,179.267980500001,172.020170000001,160.241196499998,153.2701765
-19.0,1306.266633,1718.97151999999,2067.92232849999,2321.65720499999,2455.808334,2483.37461749999,2561.78834099999,2630.657918,2634.43047,2648.92609099999,2527.5380795,2251.1781425,2105.39156099999,1946.91362249999,1788.52794749999,1572.662112,1408.2588065,1286.3069625,1107.203006,791.692590500003,468.790843499998,345.055238499999,299.856375000002,271.982546500002,251.100240999998,235.928021000002,216.767967499997,202.887436500002,188.1457795,176.346303000001,165.982036499999,158.795735
-11.4,1258.0128225,1733.62091349999,2041.32993749999,2307.2333445,2440.17479649999,2486.521828,2519.4393945,2593.2912005,2612.73829599999,2638.8898725,2599.267825,2347.7472725,2160.67790049999,1997.15622399999,1837.90942299999,1631.84402149999,1461.2385585,1328.3791185,1172.341037,864.232204499998,520.509660999998,390.387371499999,339.078614000003,304.4182925,276.011386000002,257.025607999999,235.743493999998,221.770699499998,205.327293500001,195.957422499999,182.353681999999,173.926948999999
-3.8,1146.281724,1554.67072949999,1946.53431699999,2269.73335749999,2411.92166249999,2478.42314299999,2527.58933699999,2610.9032775,2592.706865,2592.071272,2513.3295005,2291.579304,2173.23598799999,2051.079114,1906.881515,1720.46823899999,1519.6721085,1372.204281,1185.1656635,851.889398499992,510.657969499998,404.8624895,360.514500500002,335.572600999998,308.918701000001,290.896564000002,268.035718999998,246.774108000001,225.717527,206.967533500003,190.534379000001,179.719046500001
3.8,1045.3352035,1335.0630965,1739.70005299999,2099.9070085,2288.8626565,2359.46473699999,2334.5638435,2371.20270449999,2383.0944445,2372.6789205,2347.244949,2229.865274,2114.412881,1989.76489249999,1851.56442099999,1705.13199499999,1544.10143299999,1410.995957,1263.39486,966.880474,550.259513999998,404.1038785,362.164992,335.306061999998,317.078895000001,310.528186500001,318.780644000001,318.052787499997,272.915433000001,234.072499500003,213.1389365,191.333995999999
11.4,1083.4092745,1346.6472915,1625.662367,1885.4661315,2043.185459,2115.130486,2080.992991,2079.803817,2141.2615595,2198.762223,2239.399169,2253.792275,2245.960129,2088.886646,1911.4844385,1700.12926299999,1545.9364515,1410.237346,1279.325691,1026.318671,664.040912499998,494.491353999999,410.6238325,369.392299500001,370.950527500001,403.806585,401.910057499998,382.268183500001,323.188788999998,290.455749500002,287.605832499998,278.492249000001
19.0,1164.6216575,1374.0803055,1588.42891899999,1796.534369,1989.61112,2059.3725775,2045.030729,2092.3003955,2170.386071,2182.95441,2230.7264,2286.310033,2276.71462899999,2199.79762449999,1976.3764335,1844.818934,1628.17398449999,1422.1803435,1286.911801,1175.76503800001,1004.5752395,745.673607,532.432155499999,422.515572499998,399.388188500001,420.085967,447.600993,433.894737499998,366.347604000003,319.457243000003,318.657625999998,319.221458500002
